s3,http,run
s3://sra-pub-src-14/SRR12570375/BAL5_S6_L003_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570375/BAL5_S6_L003_R2_001.fastq.gz.1,SRR12570375
s3://sra-pub-sars-cov2/sra-src/SRR12570376/BAL5_S6_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570376/BAL5_S6_L004_R1_001.fastq.gz.1,SRR12570376
s3://sra-pub-sars-cov2/sra-src/SRR12570376/BAL5_S6_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570376/BAL5_S6_L004_R2_001.fastq.gz.1,SRR12570376
s3://sra-pub-sars-cov2/sra-src/SRR12570377/BAL5_S7_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570377/BAL5_S7_L001_R1_001.fastq.gz.1,SRR12570377
s3://sra-pub-sars-cov2/sra-src/SRR12570377/BAL5_S7_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570377/BAL5_S7_L001_R2_001.fastq.gz.1,SRR12570377
s3://sra-pub-src-14/SRR12570378/BAL6_S5_L001_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570378/BAL6_S5_L001_R1_001.fastq.gz.1,SRR12570378
s3://sra-pub-src-14/SRR12570378/BAL6_S5_L001_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570378/BAL6_S5_L001_R2_001.fastq.gz.1,SRR12570378
s3://sra-pub-sars-cov2/sra-src/SRR12570379/BAL6_S7_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570379/BAL6_S7_L002_R1_001.fastq.gz.1,SRR12570379
s3://sra-pub-sars-cov2/sra-src/SRR12570379/BAL6_S7_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570379/BAL6_S7_L002_R2_001.fastq.gz.1,SRR12570379
s3://sra-pub-src-10/SRR12570380/BAL6_S7_L003_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570380/BAL6_S7_L003_R1_001.fastq.gz.1,SRR12570380
s3://sra-pub-src-10/SRR12570380/BAL6_S7_L003_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570380/BAL6_S7_L003_R2_001.fastq.gz.1,SRR12570380
s3://sra-pub-sars-cov2/sra-src/SRR12570381/BAL6_S7_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570381/BAL6_S7_L004_R1_001.fastq.gz.1,SRR12570381
s3://sra-pub-sars-cov2/sra-src/SRR12570381/BAL6_S7_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570381/BAL6_S7_L004_R2_001.fastq.gz.1,SRR12570381
s3://sra-pub-sars-cov2/sra-src/SRR12570382/BAL6_S8_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570382/BAL6_S8_L001_R1_001.fastq.gz.1,SRR12570382
s3://sra-pub-sars-cov2/sra-src/SRR12570382/BAL6_S8_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570382/BAL6_S8_L001_R2_001.fastq.gz.1,SRR12570382
s3://sra-pub-sars-cov2/sra-src/SRR12570383/BAL6_S8_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570383/BAL6_S8_L002_R1_001.fastq.gz.1,SRR12570383
s3://sra-pub-sars-cov2/sra-src/SRR12570383/BAL6_S8_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570383/BAL6_S8_L002_R2_001.fastq.gz.1,SRR12570383
s3://sra-pub-sars-cov2/sra-src/SRR12570384/BAL6_S8_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570384/BAL6_S8_L003_R1_001.fastq.gz.1,SRR12570384
s3://sra-pub-sars-cov2/sra-src/SRR12570384/BAL6_S8_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570384/BAL6_S8_L003_R2_001.fastq.gz.1,SRR12570384
s3://sra-pub-sars-cov2/sra-src/SRR12570385/BAL6_S8_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570385/BAL6_S8_L004_R1_001.fastq.gz.1,SRR12570385
s3://sra-pub-sars-cov2/sra-src/SRR12570385/BAL6_S8_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570385/BAL6_S8_L004_R2_001.fastq.gz.1,SRR12570385
s3://sra-pub-sars-cov2/sra-src/SRR12570386/BAL6_S5_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570386/BAL6_S5_L002_R1_001.fastq.gz.1,SRR12570386
s3://sra-pub-sars-cov2/sra-src/SRR12570386/BAL6_S5_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570386/BAL6_S5_L002_R2_001.fastq.gz.1,SRR12570386
s3://sra-pub-sars-cov2/sra-src/SRR12570387/BAL6_S5_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570387/BAL6_S5_L003_R1_001.fastq.gz.1,SRR12570387
s3://sra-pub-sars-cov2/sra-src/SRR12570387/BAL6_S5_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570387/BAL6_S5_L003_R2_001.fastq.gz.1,SRR12570387
s3://sra-pub-sars-cov2/sra-src/SRR12570388/BAL6_S5_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570388/BAL6_S5_L004_R1_001.fastq.gz.1,SRR12570388
s3://sra-pub-sars-cov2/sra-src/SRR12570388/BAL6_S5_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570388/BAL6_S5_L004_R2_001.fastq.gz.1,SRR12570388
s3://sra-pub-sars-cov2/sra-src/SRR12570389/BAL6_S6_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570389/BAL6_S6_L001_R1_001.fastq.gz.1,SRR12570389
s3://sra-pub-sars-cov2/sra-src/SRR12570389/BAL6_S6_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570389/BAL6_S6_L001_R2_001.fastq.gz.1,SRR12570389
s3://sra-pub-sars-cov2/sra-src/SRR12570390/BAL6_S6_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570390/BAL6_S6_L002_R1_001.fastq.gz.1,SRR12570390
s3://sra-pub-sars-cov2/sra-src/SRR12570390/BAL6_S6_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570390/BAL6_S6_L002_R2_001.fastq.gz.1,SRR12570390
s3://sra-pub-sars-cov2/sra-src/SRR12570391/BAL6_S6_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570391/BAL6_S6_L003_R1_001.fastq.gz.1,SRR12570391
s3://sra-pub-sars-cov2/sra-src/SRR12570391/BAL6_S6_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570391/BAL6_S6_L003_R2_001.fastq.gz.1,SRR12570391
s3://sra-pub-sars-cov2/sra-src/SRR12570392/BAL6_S6_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570392/BAL6_S6_L004_R1_001.fastq.gz.1,SRR12570392
s3://sra-pub-sars-cov2/sra-src/SRR12570392/BAL6_S6_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570392/BAL6_S6_L004_R2_001.fastq.gz.1,SRR12570392
s3://sra-pub-sars-cov2/sra-src/SRR12570393/BAL6_S7_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570393/BAL6_S7_L001_R1_001.fastq.gz.1,SRR12570393
s3://sra-pub-sars-cov2/sra-src/SRR12570393/BAL6_S7_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570393/BAL6_S7_L001_R2_001.fastq.gz.1,SRR12570393
s3://sra-pub-src-12/SRR12570394/BAL7_S5_L001_R1_001.fastq.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570394/BAL7_S5_L001_R1_001.fastq.1,SRR12570394
s3://sra-pub-src-12/SRR12570394/BAL7_S5_L001_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570394/BAL7_S5_L001_R2_001.fastq.gz.1,SRR12570394
s3://sra-pub-src-9/SRR12570395/BAL7_S7_L002_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570395/BAL7_S7_L002_R1_001.fastq.gz.1,SRR12570395
s3://sra-pub-src-9/SRR12570395/BAL7_S7_L002_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570395/BAL7_S7_L002_R2_001.fastq.gz.1,SRR12570395
s3://sra-pub-src-13/SRR12570396/BAL7_S7_L003_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570396/BAL7_S7_L003_R1_001.fastq.gz.1,SRR12570396
s3://sra-pub-src-13/SRR12570396/BAL7_S7_L003_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570396/BAL7_S7_L003_R2_001.fastq.gz.1,SRR12570396
s3://sra-pub-src-10/SRR12570397/BAL7_S7_L004_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570397/BAL7_S7_L004_R1_001.fastq.gz.1,SRR12570397
s3://sra-pub-src-10/SRR12570397/BAL7_S7_L004_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570397/BAL7_S7_L004_R2_001.fastq.gz.1,SRR12570397
s3://sra-pub-src-9/SRR12570398/BAL7_S8_L001_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570398/BAL7_S8_L001_R1_001.fastq.gz.1,SRR12570398
s3://sra-pub-src-9/SRR12570398/BAL7_S8_L001_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570398/BAL7_S8_L001_R2_001.fastq.gz.1,SRR12570398
s3://sra-pub-src-10/SRR12570399/BAL7_S8_L002_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570399/BAL7_S8_L002_R1_001.fastq.gz.1,SRR12570399
s3://sra-pub-src-10/SRR12570399/BAL7_S8_L002_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570399/BAL7_S8_L002_R2_001.fastq.gz.1,SRR12570399
s3://sra-pub-src-10/SRR12570400/BAL7_S8_L003_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570400/BAL7_S8_L003_R1_001.fastq.gz.1,SRR12570400
s3://sra-pub-src-10/SRR12570400/BAL7_S8_L003_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570400/BAL7_S8_L003_R2_001.fastq.gz.1,SRR12570400
s3://sra-pub-src-13/SRR12570401/BAL7_S8_L004_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570401/BAL7_S8_L004_R1_001.fastq.gz.1,SRR12570401
s3://sra-pub-src-13/SRR12570401/BAL7_S8_L004_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570401/BAL7_S8_L004_R2_001.fastq.gz.1,SRR12570401
s3://sra-pub-src-12/SRR12570402/BAL7_S5_L002_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570402/BAL7_S5_L002_R1_001.fastq.gz.1,SRR12570402
s3://sra-pub-src-12/SRR12570402/BAL7_S5_L002_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570402/BAL7_S5_L002_R2_001.fastq.gz.1,SRR12570402
s3://sra-pub-src-11/SRR12570403/BAL7_S5_L003_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570403/BAL7_S5_L003_R1_001.fastq.gz.1,SRR12570403
s3://sra-pub-src-11/SRR12570403/BAL7_S5_L003_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570403/BAL7_S5_L003_R2_001.fastq.gz.1,SRR12570403
s3://sra-pub-src-9/SRR12570404/BAL7_S5_L004_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570404/BAL7_S5_L004_R1_001.fastq.gz.1,SRR12570404
s3://sra-pub-src-9/SRR12570404/BAL7_S5_L004_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570404/BAL7_S5_L004_R2_001.fastq.gz.1,SRR12570404
s3://sra-pub-src-9/SRR12570405/BAL7_S6_L001_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570405/BAL7_S6_L001_R1_001.fastq.gz.1,SRR12570405
s3://sra-pub-src-9/SRR12570405/BAL7_S6_L001_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570405/BAL7_S6_L001_R2_001.fastq.gz.1,SRR12570405
s3://sra-pub-src-9/SRR12570406/BAL7_S6_L002_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570406/BAL7_S6_L002_R1_001.fastq.gz.1,SRR12570406
s3://sra-pub-src-10/SRR12570406/BAL7_S6_L002_R2_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570406/BAL7_S6_L002_R2_001.fastq.gz.1,SRR12570406
s3://sra-pub-src-9/SRR12570407/BAL7_S6_L003_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570407/BAL7_S6_L003_R1_001.fastq.gz.1,SRR12570407
s3://sra-pub-src-9/SRR12570407/BAL7_S6_L003_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570407/BAL7_S6_L003_R2_001.fastq.gz.1,SRR12570407
s3://sra-pub-src-10/SRR12570408/BAL7_S6_L004_R1_001.fastq.gz.1,https://sra-pub-src-10.s3.amazonaws.com/SRR12570408/BAL7_S6_L004_R1_001.fastq.gz.1,SRR12570408
s3://sra-pub-src-11/SRR12570408/BAL7_S6_L004_R2_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570408/BAL7_S6_L004_R2_001.fastq.gz.1,SRR12570408
s3://sra-pub-src-13/SRR12570409/BAL7_S7_L001_R1_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570409/BAL7_S7_L001_R1_001.fastq.gz.1,SRR12570409
s3://sra-pub-src-13/SRR12570409/BAL7_S7_L001_R2_001.fastq.gz.1,https://sra-pub-src-13.s3.amazonaws.com/SRR12570409/BAL7_S7_L001_R2_001.fastq.gz.1,SRR12570409
s3://sra-pub-sars-cov2/sra-src/SRR12570410/BAL8_S5_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570410/BAL8_S5_L001_R1_001.fastq.gz.1,SRR12570410
s3://sra-pub-sars-cov2/sra-src/SRR12570410/BAL8_S5_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570410/BAL8_S5_L001_R2_001.fastq.gz.1,SRR12570410
s3://sra-pub-sars-cov2/sra-src/SRR12570411/BAL8_S7_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570411/BAL8_S7_L002_R1_001.fastq.gz.1,SRR12570411
s3://sra-pub-sars-cov2/sra-src/SRR12570411/BAL8_S7_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570411/BAL8_S7_L002_R2_001.fastq.gz.1,SRR12570411
s3://sra-pub-sars-cov2/sra-src/SRR12570412/BAL8_S7_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570412/BAL8_S7_L003_R1_001.fastq.gz.1,SRR12570412
s3://sra-pub-sars-cov2/sra-src/SRR12570412/BAL8_S7_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570412/BAL8_S7_L003_R2_001.fastq.gz.1,SRR12570412
s3://sra-pub-sars-cov2/sra-src/SRR12570413/BAL8_S7_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570413/BAL8_S7_L004_R1_001.fastq.gz.1,SRR12570413
s3://sra-pub-sars-cov2/sra-src/SRR12570413/BAL8_S7_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570413/BAL8_S7_L004_R2_001.fastq.gz.1,SRR12570413
s3://sra-pub-sars-cov2/sra-src/SRR12570414/BAL8_S8_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570414/BAL8_S8_L001_R1_001.fastq.gz.1,SRR12570414
s3://sra-pub-sars-cov2/sra-src/SRR12570414/BAL8_S8_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570414/BAL8_S8_L001_R2_001.fastq.gz.1,SRR12570414
s3://sra-pub-sars-cov2/sra-src/SRR12570415/BAL8_S8_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570415/BAL8_S8_L002_R1_001.fastq.gz.1,SRR12570415
s3://sra-pub-sars-cov2/sra-src/SRR12570415/BAL8_S8_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570415/BAL8_S8_L002_R2_001.fastq.gz.1,SRR12570415
s3://sra-pub-sars-cov2/sra-src/SRR12570416/BAL8_S8_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570416/BAL8_S8_L003_R1_001.fastq.gz.1,SRR12570416
s3://sra-pub-sars-cov2/sra-src/SRR12570416/BAL8_S8_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570416/BAL8_S8_L003_R2_001.fastq.gz.1,SRR12570416
s3://sra-pub-sars-cov2/sra-src/SRR12570417/BAL8_S8_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570417/BAL8_S8_L004_R1_001.fastq.gz.1,SRR12570417
s3://sra-pub-sars-cov2/sra-src/SRR12570417/BAL8_S8_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570417/BAL8_S8_L004_R2_001.fastq.gz.1,SRR12570417
s3://sra-pub-sars-cov2/sra-src/SRR12570418/BAL8_S5_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570418/BAL8_S5_L002_R1_001.fastq.gz.1,SRR12570418
s3://sra-pub-sars-cov2/sra-src/SRR12570418/BAL8_S5_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570418/BAL8_S5_L002_R2_001.fastq.gz.1,SRR12570418
s3://sra-pub-sars-cov2/sra-src/SRR12570419/BAL8_S5_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570419/BAL8_S5_L003_R1_001.fastq.gz.1,SRR12570419
s3://sra-pub-sars-cov2/sra-src/SRR12570419/BAL8_S5_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570419/BAL8_S5_L003_R2_001.fastq.gz.1,SRR12570419
s3://sra-pub-sars-cov2/sra-src/SRR12570420/BAL8_S5_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570420/BAL8_S5_L004_R1_001.fastq.gz.1,SRR12570420
s3://sra-pub-sars-cov2/sra-src/SRR12570420/BAL8_S5_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570420/BAL8_S5_L004_R2_001.fastq.gz.1,SRR12570420
s3://sra-pub-sars-cov2/sra-src/SRR12570421/BAL8_S6_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570421/BAL8_S6_L001_R1_001.fastq.gz.1,SRR12570421
s3://sra-pub-sars-cov2/sra-src/SRR12570421/BAL8_S6_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570421/BAL8_S6_L001_R2_001.fastq.gz.1,SRR12570421
s3://sra-pub-sars-cov2/sra-src/SRR12570422/BAL8_S6_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570422/BAL8_S6_L002_R1_001.fastq.gz.1,SRR12570422
s3://sra-pub-sars-cov2/sra-src/SRR12570422/BAL8_S6_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570422/BAL8_S6_L002_R2_001.fastq.gz.1,SRR12570422
s3://sra-pub-sars-cov2/sra-src/SRR12570423/BAL8_S6_L003_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570423/BAL8_S6_L003_R1_001.fastq.gz.1,SRR12570423
s3://sra-pub-sars-cov2/sra-src/SRR12570423/BAL8_S6_L003_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570423/BAL8_S6_L003_R2_001.fastq.gz.1,SRR12570423
s3://sra-pub-sars-cov2/sra-src/SRR12570424/BAL8_S6_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570424/BAL8_S6_L004_R1_001.fastq.gz.1,SRR12570424
s3://sra-pub-sars-cov2/sra-src/SRR12570424/BAL8_S6_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570424/BAL8_S6_L004_R2_001.fastq.gz.1,SRR12570424
s3://sra-pub-sars-cov2/sra-src/SRR12570425/BAL8_S7_L001_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570425/BAL8_S7_L001_R1_001.fastq.gz.1,SRR12570425
s3://sra-pub-sars-cov2/sra-src/SRR12570425/BAL8_S7_L001_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570425/BAL8_S7_L001_R2_001.fastq.gz.1,SRR12570425
s3://sra-pub-src-12/SRR12570426/BAL9_S5_L001_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570426/BAL9_S5_L001_R1_001.fastq.gz.1,SRR12570426
s3://sra-pub-src-12/SRR12570426/BAL9_S5_L001_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570426/BAL9_S5_L001_R2_001.fastq.gz.1,SRR12570426
s3://sra-pub-sars-cov2/sra-src/SRR12570427/BAL9_S7_L002_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570427/BAL9_S7_L002_R1_001.fastq.gz.1,SRR12570427
s3://sra-pub-sars-cov2/sra-src/SRR12570427/BAL9_S7_L002_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570427/BAL9_S7_L002_R2_001.fastq.gz.1,SRR12570427
s3://sra-pub-src-9/SRR12570428/BAL9_S7_L003_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570428/BAL9_S7_L003_R1_001.fastq.gz.1,SRR12570428
s3://sra-pub-src-9/SRR12570428/BAL9_S7_L003_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570428/BAL9_S7_L003_R2_001.fastq.gz.1,SRR12570428
s3://sra-pub-sars-cov2/sra-src/SRR12570429/BAL9_S7_L004_R1_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570429/BAL9_S7_L004_R1_001.fastq.gz.1,SRR12570429
s3://sra-pub-sars-cov2/sra-src/SRR12570429/BAL9_S7_L004_R2_001.fastq.gz.1,https://sra-pub-sars-cov2.s3.amazonaws.com/sra-src/SRR12570429/BAL9_S7_L004_R2_001.fastq.gz.1,SRR12570429
s3://sra-pub-src-9/SRR12570430/BAL9_S8_L001_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570430/BAL9_S8_L001_R1_001.fastq.gz.1,SRR12570430
s3://sra-pub-src-9/SRR12570430/BAL9_S8_L001_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570430/BAL9_S8_L001_R2_001.fastq.gz.1,SRR12570430
s3://sra-pub-src-12/SRR12570431/BAL9_S8_L002_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570431/BAL9_S8_L002_R1_001.fastq.gz.1,SRR12570431
s3://sra-pub-src-12/SRR12570431/BAL9_S8_L002_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570431/BAL9_S8_L002_R2_001.fastq.gz.1,SRR12570431
s3://sra-pub-src-14/SRR12570432/BAL9_S8_L003_R1_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570432/BAL9_S8_L003_R1_001.fastq.gz.1,SRR12570432
s3://sra-pub-src-14/SRR12570432/BAL9_S8_L003_R2_001.fastq.gz.1,https://sra-pub-src-14.s3.amazonaws.com/SRR12570432/BAL9_S8_L003_R2_001.fastq.gz.1,SRR12570432
s3://sra-pub-src-9/SRR12570433/BAL9_S8_L004_R1_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570433/BAL9_S8_L004_R1_001.fastq.gz.1,SRR12570433
s3://sra-pub-src-9/SRR12570433/BAL9_S8_L004_R2_001.fastq.gz.1,https://sra-pub-src-9.s3.amazonaws.com/SRR12570433/BAL9_S8_L004_R2_001.fastq.gz.1,SRR12570433
s3://sra-pub-src-12/SRR12570434/BAL9_S5_L002_R1_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570434/BAL9_S5_L002_R1_001.fastq.gz.1,SRR12570434
s3://sra-pub-src-12/SRR12570434/BAL9_S5_L002_R2_001.fastq.gz.1,https://sra-pub-src-12.s3.amazonaws.com/SRR12570434/BAL9_S5_L002_R2_001.fastq.gz.1,SRR12570434
s3://sra-pub-src-11/SRR12570435/BAL9_S5_L003_R1_001.fastq.gz.1,https://sra-pub-src-11.s3.amazonaws.com/SRR12570435/BAL9_S5_L003_R1_001.fastq.gz.1,SRR12570435
